"","age","rater","group","stimulus","phase","day","sex","trial","effort","corr"
"1919","M72",11,"M72_d1_S04_m_HA_first.wmv","Hammer","Uptake","Day1","m",3,1,0
"1920","M72",11,"M72_d1_S09_m_HA_first.wmv","Hammer","Uptake","Day1","m",4,1,0
"1921","M72",11,"M72_d1_S08_m_HA_first.wmv","Hammer","Uptake","Day1","m",5,1,0
"1922","M72",11,"M72_d1_S02_m_HA_first.wmv","Hammer","Uptake","Day1","m",6,1,1
"1923","M72",11,"M72_d1_S12_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",7,1,1
"1924","M72",11,"M72_d1_S09_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",8,1,1
"1925","M72",11,"M72_d1_S02_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",9,0,1
"1926","M72",11,"M72_d1_S12_m_HA_first.wmv","Hammer","Uptake","Day1","m",10,1,1
"1927","M72",13,"M72_d1_S09_m_HA_first.wmv","Hammer","Uptake","Day1","m",1,0,0
"1928","M72",13,"M72_d1_S12_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",2,0,1
"1929","M72",13,"M72_d1_S08_m_HA_first.wmv","Hammer","Uptake","Day1","m",3,0,1
"1930","M72",13,"M72_d1_S08_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",4,0,1
"1931","M72",13,"M72_d1_S02_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",5,0,1
"1932","M72",13,"M72_d1_S04_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",6,0,1
"1933","M72",13,"M72_d1_S09_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",7,1,1
"1934","M72",13,"M72_d1_S04_m_HA_first.wmv","Hammer","Uptake","Day1","m",8,0,1
"1935","M72",13,"M72_d1_S02_m_HA_first.wmv","Hammer","Uptake","Day1","m",9,1,1
"1936","M72",13,"M72_d1_S12_m_HA_first.wmv","Hammer","Uptake","Day1","m",10,1,0
"1937","M72",2,"M72_d1_S12_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",1,1,1
"1938","M72",2,"M72_d1_S04_m_HA_first.wmv","Hammer","Uptake","Day1","m",2,1,0
"1939","M72",2,"M72_d1_S09_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",3,1,1
"1940","M72",2,"M72_d1_S04_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",4,0,1
"1941","M72",2,"M72_d1_S08_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",5,1,0
"1942","M72",2,"M72_d1_S08_m_HA_first.wmv","Hammer","Uptake","Day1","m",6,1,0
"1943","M72",2,"M72_d1_S02_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",7,0,1
"1944","M72",2,"M72_d1_S09_m_HA_first.wmv","Hammer","Uptake","Day1","m",8,0,1
"1945","M72",2,"M72_d1_S12_m_HA_first.wmv","Hammer","Uptake","Day1","m",9,1,1
"1946","M72",2,"M72_d1_S02_m_HA_first.wmv","Hammer","Uptake","Day1","m",10,1,1
"1947","M72",3,"M72_d1_S02_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",1,0,1
"1948","M72",3,"M72_d1_S09_m_HA_first.wmv","Hammer","Uptake","Day1","m",2,1,1
"1949","M72",3,"M72_d1_S12_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",3,1,1
"1950","M72",3,"M72_d1_S08_m_HA_first.wmv","Hammer","Uptake","Day1","m",4,1,1
"1951","M72",3,"M72_d1_S12_m_HA_first.wmv","Hammer","Uptake","Day1","m",5,1,1
"1952","M72",3,"M72_d1_S04_m_HA_first.wmv","Hammer","Uptake","Day1","m",6,1,1
"1953","M72",3,"M72_d1_S08_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",7,1,0
"1954","M72",3,"M72_d1_S04_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",8,1,1
"1955","M72",3,"M72_d1_S02_m_HA_first.wmv","Hammer","Uptake","Day1","m",9,1,1
"1956","M72",3,"M72_d1_S09_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",10,0,0
"1957","M72",4,"M72_d1_S08_m_HA_first.wmv","Hammer","Uptake","Day1","m",1,0,1
"1958","M72",4,"M72_d1_S09_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",2,1,1
"1959","M72",4,"M72_d1_S12_m_HA_first.wmv","Hammer","Uptake","Day1","m",3,1,0
"1960","M72",4,"M72_d1_S02_m_HA_first.wmv","Hammer","Uptake","Day1","m",4,1,0
"1961","M72",4,"M72_d1_S09_m_HA_first.wmv","Hammer","Uptake","Day1","m",5,0,1
"1962","M72",4,"M72_d1_S12_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",6,0,1
"1963","M72",4,"M72_d1_S04_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",7,0,1
"1964","M72",4,"M72_d1_S04_m_HA_first.wmv","Hammer","Uptake","Day1","m",8,1,1
"1965","M72",4,"M72_d1_S02_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",9,0,1
"1966","M72",4,"M72_d1_S08_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",10,1,0
"1967","M72",5,"M72_d1_S08_m_HA_first.wmv","Hammer","Uptake","Day1","m",1,0,0
"1968","M72",5,"M72_d1_S02_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",2,0,1
"1969","M72",5,"M72_d1_S09_m_HA_first.wmv","Hammer","Uptake","Day1","m",3,0,0
"1970","M72",5,"M72_d1_S12_m_HA_first.wmv","Hammer","Uptake","Day1","m",4,1,1
"1971","M72",5,"M72_d1_S04_m_HA_first.wmv","Hammer","Uptake","Day1","m",5,0,1
"1972","M72",5,"M72_d1_S02_m_HA_first.wmv","Hammer","Uptake","Day1","m",6,1,0
"1973","M72",5,"M72_d1_S08_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",7,0,1
"1974","M72",5,"M72_d1_S09_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",8,0,1
"1975","M72",5,"M72_d1_S12_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",9,0,1
"1976","M72",5,"M72_d1_S04_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",10,1,0
"1977","M72",6,"M72_d1_S08_m_HA_first.wmv","Hammer","Uptake","Day1","m",1,1,0
"1978","M72",6,"M72_d1_S02_m_HA_first.wmv","Hammer","Uptake","Day1","m",2,1,1
"1979","M72",6,"M72_d1_S08_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",3,1,0
"1980","M72",6,"M72_d1_S12_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",4,0,1
"1981","M72",6,"M72_d1_S09_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",5,0,1
"1982","M72",6,"M72_d1_S04_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",6,1,0
"1983","M72",6,"M72_d1_S04_m_HA_first.wmv","Hammer","Uptake","Day1","m",7,1,0
"1984","M72",6,"M72_d1_S02_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",8,1,0
"1985","M72",6,"M72_d1_S09_m_HA_first.wmv","Hammer","Uptake","Day1","m",9,1,0
"1986","M72",6,"M72_d1_S12_m_HA_first.wmv","Hammer","Uptake","Day1","m",10,1,1
"1987","M72",7,"M72_d1_S04_m_HA_first.wmv","Hammer","Uptake","Day1","m",1,1,0
"1988","M72",7,"M72_d1_S02_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",2,0,1
"1989","M72",7,"M72_d1_S02_m_HA_first.wmv","Hammer","Uptake","Day1","m",3,0,1
"1990","M72",7,"M72_d1_S08_m_HA_first.wmv","Hammer","Uptake","Day1","m",4,0,1
"1991","M72",7,"M72_d1_S09_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",5,1,1
"1992","M72",7,"M72_d1_S09_m_HA_first.wmv","Hammer","Uptake","Day1","m",6,0,0
"1993","M72",7,"M72_d1_S12_m_HA_first.wmv","Hammer","Uptake","Day1","m",7,1,1
"1994","M72",7,"M72_d1_S12_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",8,0,1
"1995","M72",7,"M72_d1_S04_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",9,0,1
"1996","M72",7,"M72_d1_S08_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",10,0,1
"1997","M72",8,"M72_d1_S09_m_HA_first.wmv","Hammer","Uptake","Day1","m",1,0,1
"1998","M72",8,"M72_d1_S12_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",2,0,1
"1999","M72",8,"M72_d1_S04_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",3,1,0
"2000","M72",8,"M72_d1_S02_m_HA_first.wmv","Hammer","Uptake","Day1","m",4,1,1
"2001","M72",8,"M72_d1_S02_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",5,0,1
"2002","M72",8,"M72_d1_S09_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",6,1,1
"2003","M72",8,"M72_d1_S08_m_HA_first.wmv","Hammer","Uptake","Day1","m",7,0,0
"2004","M72",8,"M72_d1_S12_m_HA_first.wmv","Hammer","Uptake","Day1","m",8,1,1
"2005","M72",8,"M72_d1_S04_m_HA_first.wmv","Hammer","Uptake","Day1","m",9,1,0
"2006","M72",8,"M72_d1_S08_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",10,0,0
"2007","M72",9,"M72_d1_S02_m_HA_first.wmv","Hammer","Uptake","Day1","m",1,1,1
"2008","M72",9,"M72_d1_S12_m_HA_first.wmv","Hammer","Uptake","Day1","m",2,1,0
"2009","M72",9,"M72_d1_S02_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",3,0,1
"2010","M72",9,"M72_d1_S09_m_HA_first.wmv","Hammer","Uptake","Day1","m",4,1,1
"2011","M72",9,"M72_d1_S04_m_HA_first.wmv","Hammer","Uptake","Day1","m",5,1,1
"2012","M72",9,"M72_d1_S08_m_HA_first.wmv","Hammer","Uptake","Day1","m",6,1,1
"2013","M72",9,"M72_d1_S09_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",7,0,1
"2014","M72",9,"M72_d1_S04_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",8,0,1
"2015","M72",9,"M72_d1_S12_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",9,0,1
"2016","M72",9,"M72_d1_S08_m_HA_first.wmv","Hammer","Spontaneous","Day1","m",10,0,1
"2017","M48",1,"M48_d2_S02_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2018","M48",1,"M48_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,0,1
"2019","M48",1,"M48_d2_S13_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,1
"2020","M48",1,"M48_d2_S08_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,1,0
"2021","M48",1,"M48_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,1
"2022","M48",1,"M48_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,1,1
"2023","M48",10,"M48_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2024","M48",10,"M48_d2_S08_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,0,1
"2025","M48",10,"M48_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,1,1
"2026","M48",10,"M48_d2_S13_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,1,0
"2027","M48",10,"M48_d2_S02_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,1
"2028","M48",10,"M48_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,1,1
"2029","M48",11,"M48_d2_S13_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2030","M48",11,"M48_d2_S08_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,0,1
"2031","M48",11,"M48_d2_S02_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,1
"2032","M48",11,"M48_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,1,1
"2033","M48",11,"M48_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,1,0
"2034","M48",11,"M48_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,1,1
"2035","M48",13,"M48_d2_S13_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,1,0
"2036","M48",13,"M48_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,0
"2037","M48",13,"M48_d2_S02_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,1
"2038","M48",13,"M48_d2_S08_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,0,1
"2039","M48",13,"M48_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,1,1
"2040","M48",13,"M48_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,1
"2041","M48",2,"M48_d2_S08_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2042","M48",2,"M48_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,0
"2043","M48",2,"M48_d2_S13_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,0
"2044","M48",2,"M48_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,1,0
"2045","M48",2,"M48_d2_S02_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,0
"2046","M48",2,"M48_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,1,0
"2047","M48",3,"M48_d2_S02_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2048","M48",3,"M48_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,1
"2049","M48",3,"M48_d2_S08_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,1
"2050","M48",3,"M48_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,1,1
"2051","M48",3,"M48_d2_S13_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,1
"2052","M48",3,"M48_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,1,0
"2053","M48",4,"M48_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,1,0
"2054","M48",4,"M48_d2_S13_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,0
"2055","M48",4,"M48_d2_S08_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,1
"2056","M48",4,"M48_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,0,1
"2057","M48",4,"M48_d2_S02_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,1
"2058","M48",4,"M48_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,1
"2059","M48",5,"M48_d2_S08_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2060","M48",5,"M48_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,0
"2061","M48",5,"M48_d2_S13_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,1,0
"2062","M48",5,"M48_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,0,0
"2063","M48",5,"M48_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,1,1
"2064","M48",5,"M48_d2_S02_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,1
"2065","M48",6,"M48_d2_S13_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2066","M48",6,"M48_d2_S08_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,0,1
"2067","M48",6,"M48_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,1,1
"2068","M48",6,"M48_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,0,1
"2069","M48",6,"M48_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,1
"2070","M48",6,"M48_d2_S02_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,1
"2071","M48",7,"M48_d2_S08_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2072","M48",7,"M48_d2_S13_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,0
"2073","M48",7,"M48_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,1,1
"2074","M48",7,"M48_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,1,0
"2075","M48",7,"M48_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,1,1
"2076","M48",7,"M48_d2_S02_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,1
"2077","M48",8,"M48_d2_S02_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2078","M48",8,"M48_d2_S13_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,0,1
"2079","M48",8,"M48_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,1
"2080","M48",8,"M48_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,1,1
"2081","M48",8,"M48_d2_S08_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,1,0
"2082","M48",8,"M48_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,1,0
"2083","M48",9,"M48_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2084","M48",9,"M48_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,1
"2085","M48",9,"M48_d2_S13_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,1,0
"2086","M48",9,"M48_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,0,0
"2087","M48",9,"M48_d2_S08_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,1
"2088","M48",9,"M48_d2_S02_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,0
"2089","M72",1,"M72_d2_S06_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,1,0
"2090","M72",1,"M72_d2_S05_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,0,1
"2091","M72",1,"M72_d2_S03_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,1
"2092","M72",1,"M72_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,0,1
"2093","M72",1,"M72_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,1
"2094","M72",1,"M72_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,1
"2095","M72",10,"M72_d2_S03_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,1,1
"2096","M72",10,"M72_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,0,0
"2097","M72",10,"M72_d2_S06_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,1
"2098","M72",10,"M72_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,1,0
"2099","M72",10,"M72_d2_S05_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,1
"2100","M72",10,"M72_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,1
"2101","M72",11,"M72_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,0
"2102","M72",11,"M72_d2_S05_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,0,1
"2103","M72",11,"M72_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,1,0
"2104","M72",11,"M72_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,0,1
"2105","M72",11,"M72_d2_S06_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,1
"2106","M72",11,"M72_d2_S03_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,1,1
"2107","M72",13,"M72_d2_S06_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,1,0
"2108","M72",13,"M72_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,0,1
"2109","M72",13,"M72_d2_S03_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,1,1
"2110","M72",13,"M72_d2_S05_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,0,1
"2111","M72",13,"M72_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,1,0
"2112","M72",13,"M72_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,1
"2113","M72",2,"M72_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,1,0
"2114","M72",2,"M72_d2_S06_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,0
"2115","M72",2,"M72_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,0
"2116","M72",2,"M72_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,0,1
"2117","M72",2,"M72_d2_S05_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,1
"2118","M72",2,"M72_d2_S03_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,1,1
"2119","M72",3,"M72_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2120","M72",3,"M72_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,1
"2121","M72",3,"M72_d2_S05_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,1
"2122","M72",3,"M72_d2_S03_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,1,0
"2123","M72",3,"M72_d2_S06_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,0
"2124","M72",3,"M72_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,1
"2125","M72",4,"M72_d2_S06_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2126","M72",4,"M72_d2_S05_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,0,1
"2127","M72",4,"M72_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,0
"2128","M72",4,"M72_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,0,1
"2129","M72",4,"M72_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,0
"2130","M72",4,"M72_d2_S03_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,1
"2131","M72",5,"M72_d2_S05_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2132","M72",5,"M72_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,0
"2133","M72",5,"M72_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,1
"2134","M72",5,"M72_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,1,0
"2135","M72",5,"M72_d2_S06_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,1,0
"2136","M72",5,"M72_d2_S03_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,1
"2137","M72",6,"M72_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2138","M72",6,"M72_d2_S06_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,0
"2139","M72",6,"M72_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,1,0
"2140","M72",6,"M72_d2_S03_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,1,1
"2141","M72",6,"M72_d2_S05_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,1
"2142","M72",6,"M72_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,0
"2143","M72",7,"M72_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,0,1
"2144","M72",7,"M72_d2_S06_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,0
"2145","M72",7,"M72_d2_S03_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,1,0
"2146","M72",7,"M72_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,1,1
"2147","M72",7,"M72_d2_S05_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,1
"2148","M72",7,"M72_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,1
"2149","M72",8,"M72_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,1,1
"2150","M72",8,"M72_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,0
"2151","M72",8,"M72_d2_S06_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,0,1
"2152","M72",8,"M72_d2_S03_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,0,1
"2153","M72",8,"M72_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,1,0
"2154","M72",8,"M72_d2_S05_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,0,1
"2155","M72",9,"M72_d2_S03_f_HI_first.wmv","Deer","Spontaneous","Day2","f",1,1,1
"2156","M72",9,"M72_d2_S10_f_HI_first.wmv","Deer","Spontaneous","Day2","f",2,1,0
"2157","M72",9,"M72_d2_S07_f_HI_first.wmv","Deer","Spontaneous","Day2","f",3,1,0
"2158","M72",9,"M72_d2_S11_f_HI_first.wmv","Deer","Spontaneous","Day2","f",4,1,1
"2159","M72",9,"M72_d2_S05_f_HI_first.wmv","Deer","Spontaneous","Day2","f",5,0,0
"2160","M72",9,"M72_d2_S06_f_HI_first.wmv","Deer","Spontaneous","Day2","f",6,1,0
"2161","M48",1,"M48_d2_S09_m_HI_first.wmv","Deer","Spontaneous","Day2","m",1,1,0
"2162","M48",1,"M48_d2_S06_m_HI_first.wmv","Deer","Spontaneous","Day2","m",2,0,1
"2163","M48",1,"M48_d2_S05_m_HI_first.wmv","Deer","Spontaneous","Day2","m",3,0,1
"2164","M48",1,"M48_d2_S01_m_HI_first.wmv","Deer","Spontaneous","Day2","m",4,0,1
"2165","M48",1,"M48_d2_S15_m_HI_first.wmv","Deer","Spontaneous","Day2","m",5,0,0
"2166","M48",1,"M48_d2_S04_m_HI_first.wmv","Deer","Spontaneous","Day2","m",6,1,0
"2167","M48",10,"M48_d2_S01_m_HI_first.wmv","Deer","Spontaneous","Day2","m",1,1,1
"2168","M48",10,"M48_d2_S04_m_HI_first.wmv","Deer","Spontaneous","Day2","m",2,0,1
"2169","M48",10,"M48_d2_S09_m_HI_first.wmv","Deer","Spontaneous","Day2","m",3,0,1
"2170","M48",10,"M48_d2_S05_m_HI_first.wmv","Deer","Spontaneous","Day2","m",4,1,1
"2171","M48",10,"M48_d2_S15_m_HI_first.wmv","Deer","Spontaneous","Day2","m",5,0,1
"2172","M48",10,"M48_d2_S06_m_HI_first.wmv","Deer","Spontaneous","Day2","m",6,1,0
"2173","M48",11,"M48_d2_S01_m_HI_first.wmv","Deer","Spontaneous","Day2","m",1,1,1
"2174","M48",11,"M48_d2_S09_m_HI_first.wmv","Deer","Spontaneous","Day2","m",2,1,0
"2175","M48",11,"M48_d2_S05_m_HI_first.wmv","Deer","Spontaneous","Day2","m",3,1,0
"2176","M48",11,"M48_d2_S15_m_HI_first.wmv","Deer","Spontaneous","Day2","m",4,0,1
"2177","M48",11,"M48_d2_S04_m_HI_first.wmv","Deer","Spontaneous","Day2","m",5,1,0
"2178","M48",11,"M48_d2_S06_m_HI_first.wmv","Deer","Spontaneous","Day2","m",6,1,0
"2179","M48",13,"M48_d2_S15_m_HI_first.wmv","Deer","Spontaneous","Day2","m",1,0,1
"2180","M48",13,"M48_d2_S01_m_HI_first.wmv","Deer","Spontaneous","Day2","m",2,0,1
"2181","M48",13,"M48_d2_S09_m_HI_first.wmv","Deer","Spontaneous","Day2","m",3,0,1
